parameter_file,target,atlas,similarity,dice,hd,hd95,recall,fpr,fnr
"['Par0001translation_CC.txt', 'Par0001bspline16_CC.txt']",p102,p127,middle,0.7499882287259653,23.10342788696289,8.740578651428223,0.6732620846382242,0.004437699547665551,0.3267379116867644
"['Par0001translation_CC.txt', 'Par0001bspline16_CC.txt']",p102,p116,most,0.76055255114705,20.11885643005371,6.99111795425415,0.6337606081031851,0.001432988811575017,0.36623938881697304
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,p120,least,0.9055586778705901,19.19098472595215,3.3036540269851686,0.8952600570975504,0.005141036520989446,0.10473994071854757
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,p108,middle,0.8624089468038063,20.227497100830078,5.549980306625367,0.8288670187462167,0.006225403477283077,0.17113297919288376
"['Par0001translation.txt', 'Par0001bspline16.txt']",p128,p107,most,0.8449246143816312,19.537229537963867,5.730771064758301,0.8603243113140819,0.010375275183786496,0.1396756863697253
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,p120,least,0.6339647896143992,13.846831321716309,9.019259452819824,0.5568276100766086,0.007400306583522858,0.44317238631528905
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,p108,middle,0.26940592821758597,28.667734146118164,21.597429275512695,0.20195359042689606,0.01701151542007711,0.798046407192418
"['Par0001translation.txt', 'Par0001bspline16.txt']",p127,p107,most,0.7927196866465394,15.957011222839355,4.480344295501709,0.7898060191146254,0.005676167697929255,0.21019397615191576
"['Par0001translation.txt', 'Par0001bspline16.txt']",p125,p120,least,0.718988885364379,21.19632339477539,10.028317451477045,0.583071043398567,0.002066947886739921,0.4169289540508161
"['Par0001translation.txt', 'Par0001bspline16.txt']",p125,p102,middle,0.7637937529746405,18.445838928222656,8.070300865173323,0.8010145028467641,0.008736760518297897,0.19898549265232005
"['Par0001translation.txt', 'Par0001bspline16.txt']",p125,p107,most,0.8549676435171896,12.48682975769043,3.6927209377288817,0.8159767098542443,0.0033235481160634535,0.1840232864186264
"['Par0001translation.txt', 'Par0001bspline16.txt']",p120,p128,least,0.8902028649417795,22.145465850830078,4.499955463409407,0.8280787015738716,0.0017060272392328442,0.1719212958541119
"['Par0001translation.txt', 'Par0001bspline16.txt']",p120,p107,middle,0.8072158171547366,16.067169189453125,5.281566572189331,0.7720876772606539,0.006981025824834954,0.22791232001028225
"['Par0001translation.txt', 'Par0001bspline16.txt']",p120,p117,most,0.7075524850361649,23.022048950195312,7.554768323898194,0.8252007551336766,0.016960258857772092,0.17479924088302143
"['Par0001translation.txt', 'Par0001bspline16.txt']",p119,p109,least,0.7059251616398524,34.50712203979492,18.890504646301267,0.613649382931635,0.007726692916088537,0.38635061485636224
"['Par0001translation.txt', 'Par0001bspline16.txt']",p119,p125,middle,0.7643815477659592,18.46551513671875,8.315130233764648,0.8563026614442827,0.013803465200242684,0.14369733484039987
"['Par0001translation.txt', 'Par0001bspline16.txt']",p119,p107,most,0.7955268919877412,25.896953582763672,7.8277435302734375,0.827356766809347,0.010482375538500323,0.17264322995599826
"['Par0001translation.txt', 'Par0001bspline16.txt']",p117,p128,least,0.5522232936793326,44.96152114868164,25.18316535949707,0.41033362267496315,0.004112529589576702,0.5896663748218578
"['Par0001translation.txt', 'Par0001bspline16.txt']",p117,p109,middle,0.6057216015681623,40.74449157714844,22.215914535522455,0.47909687328350203,0.004619526580707542,0.5209031237200638
"['Par0001translation.txt', 'Par0001bspline16.txt']",p117,p116,most,0.5260078803522654,36.82872772216797,21.001754760742188,0.38834653535268493,0.0048894295894547175,0.611653462193231
"['Par0001translation.txt', 'Par0001bspline16.txt']",p116,p120,least,0.9083994230077771,11.214649200439453,3.554741144180298,0.8918310953793395,0.005443493239900425,0.10816890279484004
"['Par0001translation.txt', 'Par0001bspline16.txt']",p116,p127,middle,0.024592482453324085,33.74794006347656,30.237403869628906,0.04583514210633287,0.06856390458090432,0.9541648527250675
"['Par0001translation.txt', 'Par0001bspline16.txt']",p116,p102,most,0.8820259531363673,19.744585037231445,3.850750207901001,0.9094880060599897,0.010448626004241863,0.09051199192706706
"['Par0001translation.txt', 'Par0001bspline16.txt']",p115,p116,least,0.6775718521412403,36.63677215576172,11.818065500259392,0.5432011387961463,0.0022507448454627006,0.456798857630115
"['Par0001translation.txt', 'Par0001bspline16.txt']",p115,p128,middle,0.20446686810437012,47.61205291748047,36.20513515472412,0.12721412622823267,0.01144790964736349,0.8727858723245076
"['Par0001translation.txt', 'Par0001bspline16.txt']",p115,p107,most,0.7260299200453753,13.15209674835205,5.75379958152771,0.7542093726195197,0.006663533319551931,0.2457906209978004
"['Par0001translation.txt', 'Par0001bspline16.txt']",p109,p119,least,0.7299365108221435,26.016923904418945,11.562459945678711,0.7921282801792968,0.014096486842611151,0.20787171623417278
"['Par0001translation.txt', 'Par0001bspline16.txt']",p109,p127,middle,0.5838560400395306,33.63983917236328,16.955504798889134,0.7487460523599753,0.02253442501617582,0.2512539428448277
"['Par0001translation.txt', 'Par0001bspline16.txt']",p109,p117,most,0.5959846909411699,39.48749542236328,20.95053176879883,0.8162163558954632,0.022866014684470123,0.18378363877546688
"['Par0001translation.txt', 'Par0001bspline16.txt']",p108,p120,least,0.8945952339931169,7.975249767303467,3.424738883972168,0.8825721700470749,0.007369890265749129,0.11742782824097445
"['Par0001translation.txt', 'Par0001bspline16.txt']",p108,p115,middle,0.0012573417681116272,48.945587158203125,34.451808547973634,0.0036383236454123127,0.0743239936454731,0.9963616679325422
"['Par0001translation.txt', 'Par0001bspline16.txt']",p108,p117,most,0.6701094392154395,27.95872688293457,10.596880912780762,0.9014301023840137,0.035733098578294875,0.09856989464217666
"['Par0001translation.txt', 'Par0001bspline16.txt']",p107,p120,least,0.7979815910379497,15.267815589904785,5.02378511428833,0.7227793429951825,0.0028599807779099862,0.2772206528779748
"['Par0001translation.txt', 'Par0001bspline16.txt']",p107,p128,middle,0.7453645665326872,23.5314998626709,10.262937545776367,0.6447841302007035,0.003067849899064114,0.3552158660864069
"['Par0001translation.txt', 'Par0001bspline16.txt']",p107,p115,most,0.7766904599005846,14.016263961791992,5.779667377471924,0.7147253130006868,0.0039078401253224634,0.2852746827254072
"['Par0001translation.txt', 'Par0001bspline16.txt']",p102,p128,least,0.6268622419395512,28.290739059448242,13.819257736206055,0.5416366688589975,0.007426005232915163,0.4583633277769667
"['Par0001translation.txt', 'Par0001bspline16.txt']",p102,p127,middle,0.76286608855917,21.028364181518555,6.991117477416992,0.6858539869836423,0.004064108205487193,0.3141460093288518
"['Par0001translation.txt', 'Par0001bspline16.txt']",p102,p116,most,0.7253139951762071,22.514705657958984,8.014886856079102,0.5803463446701658,0.0009703616078719742,0.4196536525564015
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p128,p120,least,0.8214830426181773,19.995576858520508,5.668031525611878,0.8714438234196328,0.013558239506635986,0.1285561740738126
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p128,p108,middle,0.7722280793533254,19.88675308227539,9.483149528503418,0.7067639857048877,0.009228531640460355,0.29323601243927033
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p128,p107,most,0.7468247028136362,20.124900817871094,8.30078125,0.8422783458089002,0.019894477922071826,0.1577216513851141
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p127,p120,least,0.6330288683439986,14.735644340515137,10.054325103759766,0.5368538442695827,0.006432603977820874,0.46314615241084917
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p127,p108,middle,0.44813934403895983,20.292085647583008,14.132990837097168,0.3669767727753124,0.01198088773557402,0.6330232241834269
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p127,p107,most,0.6165501709707139,23.52357292175293,12.890981674194336,0.6560771661964043,0.011585444898828618,0.3439228284236651
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p125,p120,least,0.21195444077959125,51.90349197387695,36.04074935913084,0.2350153542482567,0.026025299696596532,0.7649846407581102
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p125,p102,middle,0.5353956806473069,27.424020767211914,14.850479125976562,0.6968630989140652,0.018116248212680406,0.30313689451101045
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p125,p107,most,0.7601709875284878,19.457590103149414,5.3753981590271,0.7521821495018102,0.007519869985441651,0.24781784648318983
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p120,p128,least,0.8090685332278064,18.589561462402344,6.3241167068481445,0.7147694146408813,0.003104299860361894,0.28523058306669224
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p120,p107,middle,0.5212325344964079,28.374635696411133,12.205633354187011,0.5100819186119029,0.021084649060606052,0.48991807852676045
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p120,p117,most,0.4343024652412676,40.26405715942383,20.54762077331543,0.5534261895345203,0.028493396371058775,0.44657380583642875
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p119,p109,least,0.5385865142918673,36.78234100341797,26.246797561645508,0.4955942633686088,0.018602377239506303,0.5044057341145473
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p119,p125,middle,0.6284029071366135,21.656152725219727,12.157906532287598,0.6688743042591753,0.018223985266624578,0.33112569236005934
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p119,p107,most,0.6028643995435589,25.790470123291016,13.354703807830756,0.6451233940891233,0.01941266949755597,0.35487660249600766
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p117,p128,least,0.6148448311422039,35.6048698425293,15.216108322143555,0.4904211021082121,0.004600748385991995,0.5095788948265411
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p117,p109,middle,0.6676392047781085,41.37610626220703,19.703699111938455,0.5373287525354774,0.0030949901572628283,0.46267124432527834
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p117,p116,most,0.6851067148289186,38.22283935546875,10.242894315719568,0.5444579320612544,0.0019930247495171145,0.4555420649036601
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p116,p120,least,0.8354447822105375,17.504413604736328,4.061675548553467,0.9486048807453029,0.01821850277684652,0.05139511684641644
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p116,p127,middle,0.6040582470708304,19.076955795288086,14.400379180908203,0.816047468988495,0.036865750842811386,0.18395252778653082
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p116,p102,most,0.6052016334031128,24.224987030029297,9.318294525146484,0.9642587780022923,0.03923106056860421,0.03574121785427885
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p115,p116,least,0.6984219333950422,27.95319175720215,7.128049373626709,0.6136348319588703,0.004246792054279289,0.38636516355628187
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p115,p128,middle,0.0,1.8446742974197924e+19,1.8446742974197924e+19,0.0,0.021754699002389324,0.0
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p115,p107,most,0.7629287776129887,13.819257736206055,4.9118828773498535,0.7489046054946109,0.004952529905282268,0.2510953888002317
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p109,p119,least,0.6664531143347038,30.75259780883789,12.907149314880371,0.7140560733130115,0.0163791530441655,0.28594392318487677
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p109,p127,middle,0.48993909455694346,29.68509292602539,20.022619247436523,0.6512163234701708,0.026200811009903627,0.34878367144803785
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p109,p117,most,0.33092709238015594,57.55810546875,36.22801208496094,0.5739161964801305,0.032831670813572106,0.42608379595540147
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p108,p120,least,0.7882841960418444,12.849410057067871,6.176320552825928,0.8860499613878681,0.022568511917609866,0.11395003641652059
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p108,p115,middle,0.6395292085541536,22.988189697265625,15.382790756225589,0.493837730103385,0.00785710765597423,0.5061622689389229
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p108,p117,most,0.4830516014311378,31.79616928100586,25.567358016967773,0.7875343485898023,0.04932555024974175,0.21246564743315327
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p107,p120,least,0.0,1.8446742974197924e+19,1.8446742974197924e+19,0.0,0.02533778951542234,0.0
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p107,p128,middle,0.6952744151153968,15.911052703857422,6.727967739105225,0.6722912132961736,0.0072954398160590475,0.3277087819546991
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p107,p115,most,0.740150704825216,11.128423690795898,4.8828125,0.8209563647231363,0.008440033390577476,0.17904362908115373
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p102,p128,least,0.0,1.8446742974197924e+19,1.8446742974197924e+19,0.0,0.0278876233101005,0.0
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p102,p127,middle,0.7222672937121009,19.585826873779297,6.422329902648926,0.6260115742432272,0.004246958201175792,0.37398842236790736
"['Par0001translation_CC.txt', 'Par0001affine_CC.txt']",p102,p116,most,0.547834950429718,26.776079177856445,14.451756477355957,0.3809989119665796,0.0007625648373302454,0.619001086227199
"['Par0001translation.txt', 'Par0001affine.txt']",p128,p120,least,0.8304407039972868,21.01600456237793,5.276538372039795,0.8878769972122467,0.013362615728213545,0.11212300024389729
"['Par0001translation.txt', 'Par0001affine.txt']",p128,p108,middle,0.7674090068471103,17.75878143310547,9.392277717590332,0.713329121278623,0.010484805180208565,0.2866708768016117
"['Par0001translation.txt', 'Par0001affine.txt']",p128,p107,most,0.7769073792275594,15.681587219238281,7.518720626831055,0.8352534126163657,0.01662119640809105,0.16474658481324422
"['Par0001translation.txt', 'Par0001affine.txt']",p127,p120,least,0.5855386945190856,15.150482177734375,10.262937545776367,0.5307960388665691,0.009702305449129828,0.46920395725654535
"['Par0001translation.txt', 'Par0001affine.txt']",p127,p108,middle,0.19515128223125552,29.68484115600586,23.84495849609372,0.14681035837162548,0.020243320646253397,0.8531896392222784
"['Par0001translation.txt', 'Par0001affine.txt']",p127,p107,most,0.28567199406759114,38.826351165771484,29.4154109954834,0.2510841431247772,0.018736850597869364,0.7489158532614094
"['Par0001translation.txt', 'Par0001affine.txt']",p125,p120,least,0.8202799127761056,14.286575317382812,4.632242679595947,0.7786203259470581,0.004341411308586499,0.22137967036831638
"['Par0001translation.txt', 'Par0001affine.txt']",p125,p102,middle,0.6027849474795433,25.07735252380371,14.193636989593504,0.7798633983770964,0.01630682184690235,0.22013659511210557
"['Par0001translation.txt', 'Par0001affine.txt']",p125,p107,most,0.7976900237968244,13.152091026306152,4.480337619781494,0.783279503250256,0.006084768804213897,0.2167204927967218
"['Par0001translation.txt', 'Par0001affine.txt']",p120,p128,least,0.8518673061854448,19.204992294311523,5.276538372039795,0.7728449086085624,0.0023262075480623883,0.22715508895678965
"['Par0001translation.txt', 'Par0001affine.txt']",p120,p107,middle,0.7208258982434159,29.535104751586914,8.78898811340332,0.6948977138068564,0.01135703969560736,0.3051022834189569
"['Par0001translation.txt', 'Par0001affine.txt']",p120,p117,most,0.6779587115903696,26.337100982666016,9.774635457992554,0.8325448154678865,0.019021154959252367,0.16745518017968908
"['Par0001translation.txt', 'Par0001affine.txt']",p119,p109,least,0.5575187051232113,35.87337112426758,24.333474159240723,0.5019918777818746,0.016964837064365884,0.4980081198197161
"['Par0001translation.txt', 'Par0001affine.txt']",p119,p125,middle,0.7135978283434997,15.45451545715332,8.81274700164795,0.81452337643784,0.016251305888486764,0.1854766197199961
"['Par0001translation.txt', 'Par0001affine.txt']",p119,p107,most,0.658032599313112,20.675569534301758,11.931546211242676,0.7425170859461401,0.01822826956542361,0.2574829102898201
"['Par0001translation.txt', 'Par0001affine.txt']",p117,p128,least,0.5746712864307129,39.60603332519531,14.778046035766602,0.4750965702683266,0.0071018300540747386,0.5249034263668001
"['Par0001translation.txt', 'Par0001affine.txt']",p117,p109,middle,0.5243579383681106,45.23919677734375,27.49113693237305,0.4068030097804204,0.006881501684623372,0.593196987379074
"['Par0001translation.txt', 'Par0001affine.txt']",p117,p116,most,0.3915032553886908,61.10653305053711,41.595388412475586,0.2699922658227505,0.007718465686596016,0.7300077322243076
"['Par0001translation.txt', 'Par0001affine.txt']",p116,p120,least,0.8809549726697281,15.192400932312012,3.417966842651367,0.951438147054046,0.012987592479059586,0.04856185074778953
"['Par0001translation.txt', 'Par0001affine.txt']",p116,p127,middle,0.0,57.9903450012207,50.56349143981933,0.0,0.07046051282274511,0.9999999963142202
"['Par0001translation.txt', 'Par0001affine.txt']",p116,p102,most,0.5748530324242029,22.1834659576416,9.865140914916992,0.9863966849469753,0.04157880308445842,0.013603310444857238
"['Par0001translation.txt', 'Par0001affine.txt']",p115,p116,least,0.10498710727297143,56.502620697021484,45.450626373291016,0.06523454842673361,0.01747388817047382,0.9347654501356853
"['Par0001translation.txt', 'Par0001affine.txt']",p115,p128,middle,0.0,86.02525329589844,58.743797302246094,0.0,0.022745830603843654,0.9999999970429512
"['Par0001translation.txt', 'Par0001affine.txt']",p115,p107,most,0.6008848757740005,17.370195388793945,10.421350479125977,0.642037491635886,0.009654771252272966,0.3579625016299261
"['Par0001translation.txt', 'Par0001affine.txt']",p109,p119,least,0.6574479923710925,30.958404541015625,15.113992404937735,0.706225562059544,0.016805071625981317,0.29377443442139856
"['Par0001translation.txt', 'Par0001affine.txt']",p109,p127,middle,0.4901282388039672,30.55622673034668,19.683119010925292,0.6455012911252583,0.02610939951527315,0.35449870386755644
"['Par0001translation.txt', 'Par0001affine.txt']",p109,p117,most,0.4484323490800052,51.73757553100586,26.658820533752426,0.6771888945330068,0.028547904051936444,0.3228110992762312
"['Par0001translation.txt', 'Par0001affine.txt']",p108,p120,least,0.8647016345405778,7.901371955871582,4.171872138977051,0.8752858890766143,0.011487564688812646,0.12471410912108045
"['Par0001translation.txt', 'Par0001affine.txt']",p108,p115,middle,0.00486991107896854,50.36635971069336,41.16074695587156,0.006835269971434072,0.07604769743308601,0.9931647268493706
"['Par0001translation.txt', 'Par0001affine.txt']",p108,p117,most,0.3463626355999439,37.58470153808594,29.268362045288086,0.7507348367465468,0.0580293429050902,0.24926515738645807
"['Par0001translation.txt', 'Par0001affine.txt']",p107,p120,least,0.807816590780756,17.17138671875,4.501723289489746,0.8553265688991829,0.006084549007431222,0.14467342541731976
"['Par0001translation.txt', 'Par0001affine.txt']",p107,p128,middle,0.7401646784207964,13.502883911132812,5.189352011680584,0.6778774956738025,0.004833303651712774,0.32212250009675897
"['Par0001translation.txt', 'Par0001affine.txt']",p107,p115,most,0.7378593611498037,13.441031455993652,5.208506917953475,0.7761561777584399,0.007697869913410289,0.2238438166283444
"['Par0001translation.txt', 'Par0001affine.txt']",p102,p128,least,0.5578282269573679,25.790019989013672,14.81025505065918,0.45861451905141737,0.008400302168399001,0.5413854779717454
"['Par0001translation.txt', 'Par0001affine.txt']",p102,p127,middle,0.7370400961377246,18.033082962036133,6.097553253173771,0.641832316263292,0.0038999495380483127,0.3581676803100204
"['Par0001translation.txt', 'Par0001affine.txt']",p102,p116,most,0.5353074310024606,28.845979690551758,14.648821353912352,0.37162096611971407,0.0013008571134852619,0.628379032085553
